nominal,data,curs,cdx
1,7/7/2018,16.9869,Польский злотый
1,7/10/2018,17.0480,Польский злотый
1,7/11/2018,16.9359,Польский злотый
1,7/12/2018,16.8160,Польский злотый
1,7/13/2018,16.8075,Польский злотый
1,7/14/2018,16.7397,Польский злотый
1,7/17/2018,16.9122,Польский злотый
1,7/18/2018,17.0253,Польский злотый
1,7/19/2018,16.9937,Польский злотый
1,7/20/2018,17.0102,Польский злотый
1,7/21/2018,17.0880,Польский злотый
1,7/24/2018,17.1606,Польский злотый
1,7/25/2018,17.0077,Польский злотый
1,7/26/2018,17.1367,Польский злотый
1,7/27/2018,17.1973,Польский злотый
1,7/28/2018,17.0620,Польский злотый
1,7/31/2018,17.0943,Польский злотый
1,8/1/2018,17.0742,Польский злотый
1,8/2/2018,17.0996,Польский злотый
1,8/3/2018,17.1714,Польский злотый
1,8/4/2018,17.1769,Польский злотый
1,8/7/2018,17.2099,Польский злотый
1,8/8/2018,17.2909,Польский злотый
1,8/9/2018,17.2991,Польский злотый
1,8/10/2018,17.9719,Польский злотый
1,8/11/2018,17.8334,Польский злотый
1,8/14/2018,18.0095,Польский злотый
1,8/15/2018,17.7394,Польский злотый
1,8/16/2018,17.4443,Польский злотый
1,8/17/2018,17.6467,Польский злотый
1,8/18/2018,17.7521,Польский злотый
1,8/21/2018,17.8397,Польский злотый
1,8/22/2018,17.9698,Польский злотый
1,8/23/2018,18.1950,Польский злотый
1,8/24/2018,18.4587,Польский злотый
1,8/25/2018,18.3249,Польский злотый
1,8/28/2018,18.3177,Польский злотый
1,8/29/2018,18.4370,Польский злотый
1,8/30/2018,18.5879,Польский злотый
1,8/31/2018,18.5217,Польский злотый
1,9/1/2018,18.5262,Польский злотый
1,9/4/2018,18.3266,Польский злотый
1,9/5/2018,18.3344,Польский злотый
1,9/6/2018,18.3217,Польский злотый
1,9/7/2018,18.3711,Польский злотый
1,9/8/2018,18.6639,Польский злотый
1,9/11/2018,18.7084,Польский злотый
1,9/12/2018,18.8906,Польский злотый
1,9/13/2018,18.7482,Польский злотый
1,9/14/2018,18.4956,Польский злотый
1,9/15/2018,18.5818,Польский злотый
1,9/18/2018,18.4878,Польский злотый
1,9/19/2018,18.4083,Польский злотый
1,9/20/2018,18.2792,Польский злотый
1,9/21/2018,18.1331,Польский злотый
1,9/22/2018,18.2000,Польский злотый
1,9/25/2018,18.0783,Польский злотый
1,9/26/2018,17.9996,Польский злотый
1,9/27/2018,18.0760,Польский злотый
1,9/28/2018,18.0272,Польский злотый
1,9/29/2018,17.8522,Польский злотый
1,10/2/2018,17.7733,Польский злотый
1,10/3/2018,17.5149,Польский злотый
1,10/4/2018,17.6436,Польский злотый
1,10/5/2018,17.6555,Польский злотый
1,10/6/2018,17.7738,Польский злотый
1,10/9/2018,17.8554,Польский злотый
1,10/10/2018,17.6304,Польский злотый
1,10/11/2018,17.6592,Польский злотый
1,10/12/2018,17.8651,Польский злотый
1,10/13/2018,17.7539,Польский злотый
1,10/16/2018,17.7068,Польский злотый
1,10/17/2018,17.6909,Польский злотый
1,10/18/2018,17.6273,Польский злотый
1,10/19/2018,17.6227,Польский злотый
1,10/20/2018,17.4893,Польский злотый
1,10/23/2018,17.5131,Польский злотый
1,10/24/2018,17.4267,Польский злотый
1,10/25/2018,17.4274,Польский злотый
1,10/26/2018,17.3843,Польский злотый
1,10/27/2018,17.3046,Польский злотый
1,10/30/2018,17.3984,Польский злотый
1,10/31/2018,17.2695,Польский злотый
1,11/1/2018,17.1817,Польский злотый
1,11/2/2018,17.2477,Польский злотый
1,11/3/2018,17.3662,Польский злотый
1,11/7/2018,17.4769,Польский злотый
1,11/8/2018,17.6123,Польский злотый
1,11/9/2018,17.6499,Польский злотый
1,11/10/2018,17.6692,Польский злотый
1,11/13/2018,17.6639,Польский злотый
1,11/14/2018,17.7069,Польский злотый
1,11/15/2018,17.8715,Польский злотый
1,11/16/2018,17.6233,Польский злотый
1,11/17/2018,17.4946,Польский злотый
1,11/20/2018,17.4652,Польский злотый
1,11/21/2018,17.3745,Польский злотый
1,11/22/2018,17.4647,Польский злотый
1,11/23/2018,17.3797,Польский злотый
1,11/24/2018,17.4478,Польский злотый
1,11/27/2018,17.6309,Польский злотый
1,11/28/2018,17.5908,Польский злотый
1,11/29/2018,17.5700,Польский злотый
1,11/30/2018,17.7059,Польский злотый
1,12/1/2018,17.6524,Польский злотый
1,12/4/2018,17.6047,Польский злотый
1,12/5/2018,17.6833,Польский злотый
1,12/6/2018,17.6835,Польский злотый
1,12/7/2018,17.6224,Польский злотый
1,12/8/2018,17.7698,Польский злотый
1,12/11/2018,17.6404,Польский злотый
1,12/12/2018,17.6118,Польский злотый
1,12/13/2018,17.4865,Польский злотый
1,12/14/2018,17.5682,Польский злотый
1,12/15/2018,17.5093,Польский злотый
1,12/18/2018,17.5674,Польский злотый
1,12/19/2018,17.7133,Польский злотый
1,12/20/2018,17.8718,Польский злотый
1,12/21/2018,17.9901,Польский злотый
1,12/22/2018,18.2045,Польский злотый
1,12/25/2018,18.2031,Польский злотый
1,12/26/2018,18.2958,Польский злотый
1,12/27/2018,18.3189,Польский злотый
1,12/28/2018,18.3289,Польский злотый
1,12/29/2018,18.5189,Польский злотый
1,12/30/2018,18.4826,Польский злотый
1,1/10/2019,17.8988,Польский злотый
1,1/11/2019,17.9337,Польский злотый
1,1/12/2019,17.9430,Польский злотый
1,1/15/2019,17.9543,Польский злотый
1,1/16/2019,17.9062,Польский злотый
1,1/17/2019,17.7595,Польский злотый
1,1/18/2019,17.6473,Польский злотый
1,1/19/2019,17.6215,Польский злотый
1,1/22/2019,17.5951,Польский злотый
1,1/23/2019,17.6361,Польский злотый
1,1/24/2019,17.5732,Польский злотый
1,1/25/2019,17.4566,Польский злотый
1,1/26/2019,17.4006,Польский злотый
1,1/29/2019,17.4941,Польский злотый
1,1/30/2019,17.6896,Польский злотый
1,1/31/2019,17.6005,Польский злотый
1,2/1/2019,17.5646,Польский злотый
1,2/2/2019,17.6193,Польский злотый
1,2/5/2019,17.5022,Польский злотый
1,2/6/2019,17.4674,Польский злотый
1,2/7/2019,17.4345,Польский злотый
1,2/8/2019,17.4200,Польский злотый
1,2/9/2019,17.3914,Польский злотый
1,2/12/2019,17.2179,Польский злотый
1,2/13/2019,17.1038,Польский злотый
1,2/14/2019,17.1672,Польский злотый
1,2/15/2019,17.2731,Польский злотый
1,2/16/2019,17.3583,Польский злотый
1,2/19/2019,17.2842,Польский злотый
1,2/20/2019,17.3105,Польский злотый
1,2/21/2019,17.2414,Польский злотый
1,2/22/2019,17.2008,Польский злотый
1,2/23/2019,17.1541,Польский злотый
1,2/26/2019,17.0753,Польский злотый
1,2/27/2019,17.1856,Польский злотый
1,2/28/2019,17.3309,Польский злотый
1,3/1/2019,17.3718,Польский злотый
1,3/2/2019,17.3630,Польский злотый
1,3/5/2019,17.3434,Польский злотый
1,3/6/2019,17.3132,Польский злотый
1,3/7/2019,17.3134,Польский злотый
1,3/8/2019,17.3555,Польский злотый
1,3/12/2019,17.2997,Польский злотый
1,3/13/2019,17.2414,Польский злотый
1,3/14/2019,17.2285,Польский злотый
1,3/15/2019,17.2251,Польский злотый
1,3/16/2019,17.2199,Польский злотый
1,3/19/2019,17.0632,Польский злотый
1,3/20/2019,17.0335,Польский злотый
1,3/21/2019,17.0162,Польский злотый
1,3/22/2019,16.9567,Польский злотый
1,3/23/2019,16.9350,Польский злотый
